Syntax version=4
Tue Nov 14 16:00:20 2017
Starting process (1623603 clocks per sec)

LogRawData=false
VarHeader=1
D:		US_Lens1_ActualA	US_Lens1_ActualV	US_Lens1_SetpointV	US_Lens2_ActualA	US_Lens2_ActualV	US_Lens2_SetpointV	US_Lens3_ActualA	US_Lens3_ActualV	US_Lens3_SetpointV	US_Lens4_ActualA	US_Lens4_ActualV	US_Lens4_SetpointV	US_Lens5_ActualA	US_Lens5_ActualV	US_Lens5_SetpointV	US_Lens6_ActualA	US_Lens6_ActualV	US_Lens6_SetpointV	US_Prefilt_ActualA	US_Prefilt_ActualV	US_Prefilt_SetpointV
D:	time(ms)	(0x20012cdc,6)	(0x20012cc0,6)	(0x20012ca4,5)	(0x20012ce0,6)	(0x20012cc4,6)	(0x20012ca8,5)	(0x20012ce4,6)	(0x20012cc8,6)	(0x20012cac,5)	(0x20012ce8,6)	(0x20012ccc,6)	(0x20012cb0,5)	(0x20012cec,6)	(0x20012cd0,6)	(0x20012cb4,5)	(0x20012cf0,6)	(0x20012cd4,6)	(0x20012cb8,5)	(0x20012cf4,6)	(0x20012cd8,6)	(0x20012cbc,5)
D:	92219.79	2500.000000	-70.762756	-65	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	9.157658	-41.460457	-38
D:	92227.85	2500.000000	-70.762756	-65	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	9.157658	-41.460457	-38
D:	92235.83	2500.000000	-70.762756	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.115063	0	10.378599	-41.383751	-38
D:	92243.80	2500.000000	-70.762756	-65	6.715775	105.204498	97	-3.052473	-77.206200	-71	5.494595	62.861889	58	1.831532	83.572929	77	-0.610590	-0.038359	0	9.157658	-41.460457	-38
D:	92251.81	2500.000000	-70.762756	-65	6.715775	105.204498	97	-3.052473	-77.206200	-71	5.494595	62.861889	58	1.831532	83.572929	77	-0.610590	-0.038359	0	9.157658	-41.460457	-38
D:	92259.92	2500.000000	-70.839470	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	10.378599	-41.460457	-38
D:	92267.81	2500.000000	-70.839470	-65	5.494595	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	10.378599	-41.460457	-38
D:	92276.12	2500.000000	-70.839470	-65	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	10.378599	-41.460457	-38
D:	92283.87	2500.000000	-70.455933	-65	6.715775	105.357903	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92291.79	2500.000000	-70.609344	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	0.038359	0	10.378599	-41.460457	-38
D:	92299.79	2500.000000	-70.609344	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	0.038359	0	10.378599	-41.460457	-38
D:	92307.94	2500.000000	-70.532639	-65	7.936716	105.357903	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	9.157658	-41.460457	-38
D:	92315.82	2500.000000	-70.532639	-65	7.936716	105.281189	97	-4.273415	-77.206200	-71	6.715775	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	10.378599	-41.460457	-38
D:	92323.79	2500.000000	-70.532639	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92331.81	2500.000000	-70.839470	-65	6.715775	105.281189	97	-4.273415	-77.129494	-71	5.494595	62.861889	58	1.831532	83.572929	77	0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92339.89	2500.000000	-70.455933	-65	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	9.157658	-41.383751	-38
D:	92347.80	2500.000000	-70.686058	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	6.715775	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	9.157658	-41.460457	-38
D:	92356.82	2500.000000	-70.686058	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	6.715775	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	9.157658	-41.460457	-38
D:	92365.87	2500.000000	-70.686058	-65	6.715775	105.357903	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92373.84	2500.000000	-70.609344	-65	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	10.378599	-41.460457	-38
D:	92381.85	2500.000000	-70.609344	-65	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	10.378599	-41.460457	-38
D:	92389.86	2500.000000	-70.762756	-65	6.715775	105.204498	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	10.378599	-41.383751	-38
D:	92397.85	2500.000000	-70.686058	-65	7.936716	105.204498	97	-4.273415	-77.129494	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92405.86	2500.000000	-70.686058	-65	7.936716	105.204498	97	-4.273415	-77.129494	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92413.85	2500.000000	-70.762756	-65	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	10.378599	-41.460457	-38
D:	92421.89	2500.000000	-70.686058	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	9.157658	-41.383751	-38
D:	92429.83	2500.000000	-70.686058	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	9.157658	-41.383751	-38
D:	92437.79	2500.000000	-70.609344	-65	6.715775	105.357903	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92445.80	2500.000000	-70.609344	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92453.92	2500.000000	-70.609344	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92462.00	2500.000000	-70.686058	-65	7.936716	105.281189	97	-4.273415	-77.129494	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92469.81	2500.000000	-70.532639	-65	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92477.93	2500.000000	-70.532639	-65	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92485.83	2500.000000	-70.609344	-65	6.715775	105.204498	97	-3.052473	-77.206200	-71	6.715775	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	10.378599	-41.383751	-38
D:	92493.85	2500.000000	-70.609344	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92501.89	2500.000000	-70.609344	-65	7.936716	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92509.84	2500.000000	-70.839470	-65	7.936716	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92517.79	2500.000000	-70.686058	-65	7.936716	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92525.80	2500.000000	-70.686058	-65	7.936716	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92534.64	2500.000000	-70.686058	-65	7.936716	105.204498	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92543.80	2500.000000	-70.686058	-65	6.715775	105.204498	97	-4.273415	-77.129494	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92551.81	2500.000000	-70.762756	-65	7.936716	105.281189	97	-3.052473	-77.206200	-71	6.715775	62.938591	58	1.831532	83.572929	77	-0.610590	0.038359	0	10.378599	-41.460457	-38
D:	92559.88	2500.000000	-70.762756	-65	7.936716	105.281189	97	-3.052473	-77.206200	-71	6.715775	62.938591	58	1.831532	83.572929	77	-0.610590	0.038359	0	10.378599	-41.460457	-38
D:	92567.86	2500.000000	-70.686058	-65	6.715775	105.357903	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.115063	0	10.378599	-41.460457	-38
D:	92575.85	2500.000000	-70.379227	-65	7.936716	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	10.378599	-41.383751	-38
D:	92583.85	2500.000000	-70.379227	-65	7.936716	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	10.378599	-41.383751	-38
D:	92591.84	2500.000000	-70.762756	-65	7.936716	105.204498	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	10.378599	-41.383751	-38
D:	92599.85	2500.000000	-70.762756	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.861889	58	0.610590	83.649651	77	-0.610590	-0.115063	0	9.157658	-41.383751	-38
D:	92607.84	2500.000000	-70.762756	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.861889	58	0.610590	83.649651	77	-0.610590	-0.115063	0	9.157658	-41.383751	-38
D:	92615.89	2500.000000	-70.609344	-65	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.861889	58	0.610590	83.572929	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92623.82	2500.000000	-70.686058	-65	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	10.378599	-41.460457	-38
D:	92631.79	2500.000000	-70.686058	-65	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	10.378599	-41.460457	-38
D:	92639.81	2500.000000	-70.686058	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.861889	58	1.831532	83.649651	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92648.10	2500.000000	-70.762756	-65	7.936716	105.204498	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	10.378599	-41.460457	-38
D:	92655.80	2500.000000	-70.762756	-65	7.936716	105.204498	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	10.378599	-41.460457	-38
D:	92663.81	2500.000000	-70.532639	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	10.378599	-41.383751	-38
D:	92671.89	2500.000000	-70.762756	-65	6.715775	105.204498	97	-4.273415	-77.206200	-71	5.494595	62.861889	58	0.610590	83.649651	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92679.86	2500.000000	-70.762756	-65	6.715775	105.204498	97	-4.273415	-77.206200	-71	5.494595	62.861889	58	0.610590	83.649651	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92687.85	2500.000000	-70.686058	-65	7.936716	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	9.157658	-41.460457	-38
D:	92695.85	2500.000000	-70.762756	-65	7.936716	105.204498	97	-4.273415	-77.206200	-71	6.715775	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	10.378599	-41.460457	-38
D:	92703.85	2500.000000	-70.762756	-65	7.936716	105.204498	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.572929	77	0.610590	-0.115063	0	10.378599	-41.460457	-38
D:	92711.85	2500.000000	-70.609344	-65	6.715775	105.204498	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.649651	77	0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92719.85	2500.000000	-70.609344	-65	7.936716	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92727.85	2500.000000	-70.609344	-65	6.715775	105.357903	97	-3.052473	-77.206200	-71	6.715775	62.938591	58	0.610590	83.572929	77	-0.610590	-0.115063	0	10.378599	-41.460457	-38
D:	92735.85	2500.000000	-70.532639	-65	6.715775	105.357903	97	-3.052473	-77.206200	-71	6.715775	62.938591	58	0.610590	83.572929	77	-0.610590	-0.115063	0	10.378599	-41.460457	-38
D:	92743.90	2500.000000	-70.532639	-65	7.936716	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	10.378599	-41.460457	-38
D:	92751.82	2500.000000	-70.455933	-65	6.715775	105.357903	97	-3.052473	-77.129494	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92759.79	2500.000000	-70.455933	-65	6.715775	105.357903	97	-3.052473	-77.129494	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92767.80	2500.000000	-70.532639	-65	6.715775	105.357903	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92775.87	2500.000000	-70.379227	-65	6.715775	105.357903	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	10.378599	-41.383751	-38
D:	92783.80	2500.000000	-70.379227	-65	6.715775	105.357903	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	10.378599	-41.383751	-38
D:	92793.83	2500.000000	-70.686058	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	10.378599	-41.383751	-38
D:	92801.89	2500.000000	-70.609344	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.861889	58	1.831532	83.572929	77	-0.610590	0.038359	0	10.378599	-41.460457	-38
D:	92809.85	2500.000000	-70.609344	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.861889	58	1.831532	83.572929	77	-0.610590	0.038359	0	10.378599	-41.460457	-38
D:	92817.85	2500.000000	-70.762756	-65	6.715775	105.204498	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.115063	0	10.378599	-41.460457	-38
D:	92825.84	2500.000000	-70.762756	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	3.052711	83.572929	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92833.99	2500.000000	-70.762756	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	3.052711	83.572929	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92841.80	2500.000000	-70.609344	-65	7.936716	105.357903	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92849.84	2500.000000	-70.532639	-65	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	9.157658	-41.460457	-38
D:	92857.83	2500.000000	-70.532639	-65	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	9.157658	-41.460457	-38
D:	92865.79	2500.000000	-70.686058	-65	7.936716	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.115063	0	10.378599	-41.460457	-38
D:	92873.83	2500.000000	-70.532639	-65	6.715775	105.357903	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92881.87	2500.000000	-70.532639	-65	6.715775	105.357903	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92889.86	2500.000000	-70.455933	-65	6.715775	105.357903	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	9.157658	-41.460457	-38
D:	92897.84	2500.000000	-70.839470	-65	6.715775	105.204498	97	-3.052473	-77.129494	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	10.378599	-41.460457	-38
D:	92905.86	2500.000000	-70.839470	-65	7.936716	105.204498	97	-4.273415	-77.129494	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	28.693676	-41.460457	-38
D:	92913.84	2500.000000	-70.762756	-65	7.936716	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	28.693676	-41.460457	-38
D:	92921.85	2500.000000	-70.455933	-65	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	27.472734	-41.460457	-38
D:	92929.85	2500.000000	-70.455933	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	27.472734	-41.460457	-38
D:	92937.87	2500.000000	-70.455933	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	27.472734	-41.460457	-38
D:	92945.80	2500.000000	-70.609344	-65	7.936716	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	27.472734	-41.460457	-38
D:	92953.79	2500.000000	-70.686058	-65	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	27.472734	-41.460457	-38
D:	92961.81	2500.000000	-70.686058	-65	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	27.472734	-41.460457	-38
D:	92971.83	2500.000000	-70.455933	-65	6.715775	105.357903	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	27.472734	-41.383751	-38
D:	92979.79	2500.000000	-70.686058	-65	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	27.472734	-41.460457	-38
D:	92987.83	2500.000000	-70.686058	-65	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	27.472734	-41.460457	-38
D:	92995.88	2500.000000	-70.686058	-65	6.715775	105.357903	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	27.472734	-41.460457	-38
D:	93003.86	2500.000000	-70.609344	-65	6.715775	105.281189	97	-3.052473	-77.129494	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	27.472734	-41.460457	-38
D:	93011.84	2500.000000	-70.609344	-65	6.715775	105.281189	97	-3.052473	-77.129494	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	27.472734	-41.460457	-38
D:	93020.12	2500.000000	-70.762756	-65	6.715775	105.357903	97	-3.052473	-77.206200	-71	6.715775	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	27.472734	-41.460457	-38
D:	93027.84	2500.000000	-70.686058	-65	6.715775	105.281189	97	-3.052473	-77.129494	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	28.693676	-41.460457	-38
D:	93035.84	2500.000000	-70.686058	-65	6.715775	105.281189	97	-3.052473	-77.129494	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	28.693676	-41.460457	-38
D:	93043.85	2500.000000	-70.609344	-65	6.715775	105.204498	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	27.472734	-41.460457	-38
D:	93051.85	2500.000000	-70.686058	-65	7.936716	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	27.472734	-41.383751	-38
D:	93059.85	2500.000000	-70.686058	-65	7.936716	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.572929	77	-0.610590	-0.038359	0	27.472734	-41.383751	-38
D:	93067.83	2500.000000	-70.686058	-65	6.715775	105.357903	97	-3.052473	-77.129494	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	27.472734	-41.460457	-38
D:	93075.81	2500.000000	-70.686058	-65	5.494595	105.357903	97	-4.273415	-77.129494	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	27.472734	-41.460457	-38
D:	93083.80	2500.000000	-70.686058	-65	5.494595	105.357903	97	-4.273415	-77.129494	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	27.472734	-41.460457	-38
D:	93091.86	2500.000000	-70.532639	-65	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.115063	0	27.472734	-41.460457	-38
D:	93099.83	2500.000000	-70.455933	-65	6.715775	105.357903	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.649651	77	-0.610590	-0.038359	0	27.472734	-41.460457	-38
D:	93107.79	2500.000000	-70.455933	-65	6.715775	105.357903	97	-4.273415	-77.206200	-71	6.715775	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	27.472734	-41.460457	-38
D:	93115.83	2500.000000	-70.609344	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	6.715775	62.938591	58	1.831532	83.572929	77	-0.610590	-0.115063	0	27.472734	-41.460457	-38
D:	93123.88	2500.000000	-70.455933	-65	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	0.610590	83.572929	77	0.610590	-0.038359	0	27.472734	-41.460457	-38
D:	93131.85	2500.000000	-70.379227	-65	6.715775	105.357903	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	27.472734	-41.460457	-38
D:	93139.84	2500.000000	-70.379227	-65	6.715775	105.357903	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	27.472734	-41.460457	-38
D:	93147.82	2500.000000	-70.609344	-65	6.715775	105.281189	97	-4.273415	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	27.472734	-41.460457	-38
D:	93155.80	2500.000000	-70.762756	-65	6.715775	105.204498	97	-3.052473	-77.206200	-71	5.494595	62.861889	58	1.831532	83.649651	77	-0.610590	-0.115063	0	27.472734	-41.460457	-38
D:	93163.81	2500.000000	-70.762756	-65	6.715775	105.204498	97	-3.052473	-77.206200	-71	5.494595	62.861889	58	1.831532	83.649651	77	-0.610590	-0.115063	0	27.472734	-41.460457	-38
D:	93171.89	2500.000000	-70.839470	-65	6.715775	105.281189	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.572929	77	-0.610590	-0.038359	0	27.472734	-41.460457	-38
D:	93179.83	2500.000000	-70.839470	-65	7.936716	105.204498	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	27.472734	-41.460457	-38
D:	93187.79	2500.000000	-70.839470	-65	7.936716	105.204498	97	-3.052473	-77.206200	-71	5.494595	62.938591	58	1.831532	83.649651	77	-0.610590	-0.038359	0	27.472734	-41.460457	-38
